atom_id,atom_type,x_m,y_m,z_m,radius_m,high_conductivity,temperature_K,contact_degree,absolute_heat_throughput_W,hot_wall_link,cold_wall_link,on_minimum_resistance_path
251,2,0.00651834,0.00687967,0.00795518,0.001,0,300.44940756707746,5,0.00011638621330622772,0,0,0
252,2,0.00695671,0.00474392,0.00905735,0.001,0,300.4306237282568,5,0.00010146855282441997,0,0,0
253,2,0.00801103,0.00791742,0.00315793,0.001,0,300.787586797273,7,6.70056708555097e-05,0,0,0
254,2,0.00538342,0.0034238,0.0130372,0.001,1,300.13908199274135,7,0.00014601003400609305,0,0,0
255,2,0.0048199,0.0124239,0.0116554,0.001,0,300.26030364498166,5,1.6742434450183263e-05,0,0,0
256,2,0.0123629,0.00535672,0.000884611,0.001,0,300.93733784344096,6,4.4337549228001673e-05,1,0,0
257,2,0.0123128,0.0136301,0.00500719,0.001,0,300.6477219875696,4,4.084137261060904e-05,0,0,0
258,2,0.0132691,0.0093747,0.00311564,0.001,0,300.7741305870026,7,5.8281668025844636e-05,0,0,0
259,2,0.00924009,0.00904139,0.0140747,0.001,0,300.0984325037798,6,8.188430543229673e-05,0,0,0
260,2,0.00240283,0.000843443,0.0102687,0.001,0,300.35841882499403,7,0.00010622021297746083,0,0,0
261,2,0.00719036,0.00578893,0.00085116,0.001,0,300.91798389018237,6,7.095206691368577e-05,1,0,0
262,2,0.00873277,0.00988291,0.00393572,0.001,0,300.737789100201,7,6.999548383127279e-05,0,0,0
263,2,0.0105733,0.0125735,0.00526755,0.001,0,300.6425464983666,6,7.214212957764587e-05,0,0,0
264,2,0.00210729,0.00779943,0.00900949,0.001,0,300.42644000769627,6,5.826756562039541e-05,0,0,0
265,2,0.010898,0.0143746,0.00316433,0.001,0,300.7831597060088,5,6.162585917781211e-05,0,0,0
266,2,0.000150276,0.00624099,0.00629367,0.001,0,300.5852275542403,6,9.859099677494068e-05,0,0,0
267,2,0.0102484,0.00405377,0.00280051,0.001,0,300.81573380368695,4,3.535843860363472e-05,0,0,0
268,2,0.0127241,0.0126985,0.00758516,0.001,0,300.50120678849976,6,5.251386880902519e-05,0,0,0
269,2,0.0131443,0.012018,0.0144795,0.001,0,300.0601570683052,3,3.9697371700700434e-05,0,1,0
270,2,0.00921945,0.0119421,0.00641884,0.001,0,300.57622370094157,8,0.0001083046714126347,0,0,0
271,2,0.00757315,0.0141395,0.00982918,0.001,0,300.37155677787337,3,3.8575487798772935e-05,0,0,0
272,2,0.00857401,0.0138082,0.00644255,0.001,0,300.5605419940171,5,4.3353397318445874e-05,0,0,0
273,2,0.00581911,0.00172426,0.0144566,0.001,1,300.0358734234951,6,0.00021036082491330657,0,1,1
274,2,0.00878013,0.0126694,0.0120224,0.001,0,300.19892639922534,3,2.9525817850889774e-05,0,0,0
275,2,0.0151819,0.00983466,0.00397306,0.001,0,300.66727855267783,2,4.2469274950546676e-09,0,0,0
276,2,0.0121463,0.00672581,0.0027741,0.001,1,300.81725059985126,3,3.1336819532302555e-05,0,0,0
277,2,0.00930259,0.0112453,0.0144407,0.001,1,300.0182954708308,4,9.685580062548963e-05,0,1,0
278,2,0.00785891,0.00232456,0.00962299,0.001,0,300.35453680128614,7,8.76289023546365e-05,0,0,0
279,2,0.0127724,0.00169191,0.00554587,0.001,0,300.62804353029156,5,6.141089002250617e-05,0,0,0
280,2,0.0144691,0.0152824,0.00250948,0.001,0,300.85599994328993,4,0.00012751356011092693,0,0,0
281,2,0.00458878,0.0127323,0.000889927,0.001,0,300.9295502856805,7,6.234753304448181e-05,1,0,0
282,2,0.00357887,0.0134538,0.0101713,0.001,0,300.37919232855194,6,6.790127620010172e-05,0,0,0
283,2,0.0112303,0.00798569,0.00783697,0.001,0,300.48495981644487,8,9.851935589241619e-05,0,0,0
284,2,0.0082099,0.000870013,0.0144201,0.001,0,300.0732636142239,5,3.746083413740745e-05,0,1,0
285,2,0.0143522,0.0101641,0.0143856,0.001,0,300.06988820773245,2,1.7099334861979207e-05,0,1,0
286,2,0.00714818,0.00220529,0.00322679,0.001,0,300.76388840885886,5,8.621643545297204e-05,0,0,0
287,2,0.00915807,0.00328766,0.000934924,0.001,0,300.93324704505926,4,3.7267148287941314e-05,1,0,0
288,2,0.00413295,0.0147811,0.00445143,0.001,0,300.70473575235224,5,8.939076922964112e-05,0,0,0
289,2,0.00521796,0.00515041,0.0138533,0.001,0,300.1201533306403,6,5.6844261305381257e-05,0,0,0
290,2,0.0145644,0.000729407,0.00675731,0.001,0,300.5306975885354,7,6.160614709843497e-05,0,0,0
291,2,0.0149452,0.00631236,0.0144022,0.001,0,300.069571341287,2,2.784824452934238e-05,0,1,0
292,2,0.000518752,0.00218991,0.00672875,0.001,0,300.5436726495901,7,7.667643570584125e-05,0,0,0
293,2,0.00239349,0.0136902,0.0136603,0.001,0,300.152885554555,5,5.806366612111152e-05,0,0,0
294,2,0.00258171,0.00802324,0.0144181,0.001,0,300.0598764757975,4,3.384350704142849e-05,0,1,0
295,2,0.0103888,0.0118671,0.00947094,0.001,0,300.41074266613697,5,5.5086916512693525e-05,0,0,0
296,2,0.00383011,0.00460069,0.00716519,0.001,0,300.5320330808279,5,5.815598659145579e-05,0,0,0
297,2,0.00337851,0.0136074,0.012037,0.001,0,300.2472902231606,6,0.0001042322299750937,0,0,0
298,2,0.0111879,0.00951807,0.00905958,0.001,0,300.41998552095714,6,7.131748291118063e-05,0,0,0
299,2,0.00756921,0.0122723,0.00560177,0.001,0,300.63420696764865,5,8.506701622551083e-05,0,0,0
300,2,0.00247022,0.003927,0.0083815,0.001,0,300.4790933375608,6,5.53975186199122e-05,0,0,0
301,2,0.00143209,0.00602887,0.00484575,0.001,0,300.6751235407688,7,0.0001056413863587781,0,0,0
302,2,0.00492007,0.000441801,0.00580023,0.001,0,300.5982793449687,6,6.276350022069521e-05,0,0,0
303,2,0.00161236,0.00169672,0.00526334,0.001,0,300.61069095303435,7,0.00016039044228241512,0,0,1
304,2,0.00973482,0.00826854,0.00897179,0.001,0,300.4249575627424,5,6.935854945572045e-05,0,0,0
305,2,0.000941687,0.0129901,0.00100755,0.001,0,300.93358418400857,3,8.442880234612663e-06,0,0,0
306,2,0.00547909,0.00680481,0.011901,0.001,0,300.2619557942953,7,8.511774755394718e-05,0,0,0
307,2,0.0126317,0.00700878,0.00871286,0.001,0,300.43302136907676,5,5.047185531990751e-05,0,0,0
308,2,0.00781705,0.00683899,0.0126454,0.001,0,300.234031984421,4,6.832466364520299e-05,0,0,0
309,2,0.00872367,0.00391884,0.00886091,0.001,0,300.4581014595319,5,6.886800043641436e-05,0,0,0
310,2,0.00140595,0.0016411,0.0145374,0.001,0,300.06403103819605,4,5.932083195457089e-05,0,1,0
311,2,0.00386171,0.00270794,0.00802837,0.001,0,300.4856598665689,6,6.47065697969947e-05,0,0,0
312,2,0.00501401,0.00925255,0.00568857,0.001,0,300.6040222710797,4,5.88841153999772e-05,0,0,0
313,2,0.0124689,0.00812599,0.00436228,0.001,0,300.72872795807916,4,4.253222686786853e-05,0,0,0
314,2,0.0119348,0.00572724,0.0104921,0.001,0,300.31288129216466,5,6.431226664958418e-05,0,0,0
315,2,0.00697578,0.00371731,0.0106163,0.001,0,300.26615131711765,6,0.00013448052606009075,0,0,0
316,2,0.0066188,0.0145815,0.00723761,0.001,0,300.5342535814916,7,8.851591719640231e-05,0,0,0
317,2,0.00562226,0.00477273,0.00132247,0.001,0,300.86535378185846,6,5.14177669642783e-05,0,0,0
318,2,0.00596783,0.00536559,0.010693,0.001,0,300.30832437769936,6,6.104583874722202e-05,0,0,0
319,2,0.00729414,0.00333063,0.0124551,0.001,0,300.16667684494683,6,7.495552995263004e-05,0,0,0
320,2,0.00184032,0.0120793,0.0144747,0.001,0,300.07073389554614,3,4.563635158287544e-05,0,1,0
321,2,0.00236701,0.0149398,0.00212329,0.001,0,300.8818921587598,5,0.00010298743831278195,0,0,0
322,2,0.00269748,0.00373721,0.00383797,0.001,0,300.75147662394835,4,5.086921552198693e-05,0,0,0
323,2,0.0144285,0.00342394,0.0130015,0.001,0,300.18259714408623,4,4.985540291469902e-05,0,0,0
324,2,0.014394,0.0147198,0.00818975,0.001,0,300.4871204957101,8,7.335021938839254e-05,0,0,0
325,2,0.0136472,0.006821,0.0130219,0.001,1,300.1742058168053,5,0.00013814750746233195,0,0,0
326,2,0.0108772,0.0129161,0.00181871,0.001,0,300.85392706564306,7,8.604348807066021e-05,0,0,0
327,2,0.013759,0.0108389,0.00784852,0.001,0,300.49722566250273,5,4.122526593551789e-05,0,0,0
328,2,0.002086,0.00987322,0.0108939,0.001,0,300.32256441944895,6,5.866268324204587e-05,0,0,0
329,2,0.0106617,0.0102324,0.00420182,0.001,0,300.7371412744419,5,5.858484784300814e-05,0,0,0
330,2,0.00760515,0.0042274,0.00728987,0.001,1,300.52489279128656,4,9.017786843943813e-05,0,0,0
331,2,0.00951329,0.0100961,0.00974049,0.001,0,300.3549277670416,4,4.2580313844652864e-05,0,0,0
332,2,0.0147426,0.012606,0.00667052,0.001,0,300.5529165566936,5,8.973402588046925e-05,0,0,0
333,2,0.000772106,0.00917672,0.000891831,0.001,0,300.9352489445397,4,4.270432710212532e-05,1,0,0
334,2,0.0128459,0.00868162,0.0144002,0.001,0,300.0561829368019,2,1.932087968995053e-05,0,1,0
335,2,0.0127752,0.0139847,0.00230137,0.001,0,300.8662245466476,2,3.357585654731636e-05,0,0,0
336,2,0.00206314,0.0089518,0.00458818,0.001,1,300.6677584836356,7,0.00013306735284636967,0,0,0
337,2,0.00863629,0.00430558,0.0144603,0.001,0,300.09942608514314,5,6.772960659974078e-05,0,1,0
338,2,0.00139906,0.0022093,0.00850697,0.001,1,300.48974651932934,6,0.0001770080455169074,0,0,1
339,2,0.000519877,0.00761316,0.010058,0.001,0,300.349527809129,6,0.0001070420123631743,0,0,0
340,2,0.0066216,0.0078737,0.00612172,0.001,0,300.6078232915621,6,9.104229752049171e-05,0,0,0
341,2,0.00177003,0.0106641,0.00911158,0.001,0,300.4279278758362,7,7.709886632443229e-05,0,0,0
342,2,0.000885436,0.00966532,0.00602013,0.001,0,300.6239889632275,5,3.058136757069362e-05,0,0,0
343,2,0.0063218,0.0125101,0.00426012,0.001,0,300.7103051140168,7,0.00013019139085574893,0,0,0
344,2,0.00892088,0.00514356,0.00129141,0.001,0,300.8919461479087,6,4.528995907114069e-05,0,0,0
345,2,0.00625872,0.00230596,0.00867378,0.001,0,300.43059822960305,4,6.506858109186483e-05,0,0,0
346,2,0.0121634,0.0143626,0.00679055,0.001,0,300.53555265327657,8,9.890949511754042e-05,0,0,0
347,2,0.00695371,0.0147786,0.0122093,0.001,0,300.1906234987695,7,5.556170201510994e-05,0,0,0
348,2,8.43548e-05,0.00995715,0.00799865,0.001,0,300.49123973910304,5,2.680964511803845e-05,0,0,0
349,2,0.00462761,0.014216,0.00872348,0.001,0,300.4482929089211,5,4.956489996199926e-05,0,0,0
350,2,0.015169,0.0101144,0.011814,0.001,0,300.27914905267966,5,5.0392537859970126e-05,0,0,0
351,2,0.00603778,0.00111112,0.00717034,0.001,0,300.515372619656,7,7.421103863280445e-05,0,0,0
352,2,0.0141363,0.00826352,0.00175616,0.001,0,300.868120625635,7,7.30950158289152e-05,0,0,0
353,2,0.0079913,0.00761103,0.0143987,0.001,0,300.0791809477814,4,4.137120289615246e-05,0,1,0
354,2,0.00452008,0.00844254,0.0144932,0.001,0,300.0656239053801,3,4.6956906589404353e-05,0,1,0
355,2,0.0131778,0.00166347,0.000956286,0.001,0,300.95784865147425,4,1.762591790320294e-05,1,0,0
356,2,0.0107403,0.0055451,0.00180551,0.001,0,300.8823286976516,6,8.741565501225247e-05,0,0,0
357,2,0.00453691,0.00942341,0.00954167,0.001,0,300.38908797144114,6,4.342940512310531e-05,0,0,0
358,2,0.00962222,0.0113023,0.00289497,0.001,0,300.8112994404213,6,3.416787220048397e-05,0,0,0
359,2,0.0026326,0.00369939,0.0105278,0.001,0,300.25495848883673,6,0.00010890058859415828,0,0,1
360,2,0.0120467,0.0108003,0.0126983,0.001,0,300.20312050384643,5,0.00011954753771718736,0,0,0
361,2,0.00874637,0.0122671,0.00818002,0.001,0,300.47819139297843,6,7.099573104253751e-05,0,0,0
362,2,0.00641682,0.0122244,0.00702925,0.001,0,300.53736957761515,6,9.348605978912415e-05,0,0,0
363,2,0.00552444,0.0108269,0.00453722,0.001,0,300.6847839960804,6,8.767273778106818e-05,0,0,0
364,2,0.0103754,0.006324,0.00347663,0.001,0,300.77629283403303,6,9.974118918223245e-05,0,0,0
365,2,0.00576113,0.00496984,0.00514114,0.001,0,300.65858103152004,6,4.4652494796275355e-05,0,0,0
366,2,0.00996983,0.00162457,0.00463433,0.001,0,300.6781324794397,6,9.311962699381504e-05,0,0,0
367,2,0.0106884,0.0107356,0.00604621,0.001,0,300.59750474881787,6,6.0197756188739244e-05,0,0,0
368,2,0.0116912,0.0149773,0.00096492,0.001,1,300.9788481267298,5,7.923346045353825e-05,1,0,0
369,2,0.00953084,0.00657841,0.0070626,0.001,0,300.5543023268146,6,9.335600355578569e-05,0,0,0
370,2,0.00291999,0.00322739,0.0144818,0.001,0,300.06760171868945,4,5.2896476410725705e-05,0,1,0
371,2,0.00616535,0.00772151,0.00208443,0.001,0,300.8218404716249,6,4.71582202640831e-05,0,0,0
372,2,0.00790977,0.0005545,0.00657309,0.001,0,300.5645447017358,4,1.9644220308970963e-05,0,0,0
373,2,0.00253931,0.00484977,0.0121283,0.001,0,300.2028757661684,6,7.925100753053771e-05,0,0,0
374,2,0.00708603,0.00226918,0.00604545,0.001,0,300.59934136282783,8,9.400544302324348e-05,0,0,0
375,2,0.00723472,0.0109701,0.00343743,0.001,0,300.76273755010584,6,5.1246229473635586e-05,0,0,0
376,2,0.00859229,0.00485768,0.00319335,0.001,0,300.7898490664961,6,6.271806615408128e-05,0,0,0
377,2,0.00109812,0.00349856,0.0116007,0.001,0,300.276709348486,5,7.492921694093081e-05,0,0,0
378,2,0.00572299,0.00380241,0.00301698,0.001,0,300.7598950483922,3,3.154699990919892e-05,0,0,0
379,2,0.0151635,0.00648948,0.0120217,0.001,0,300.23681690197,5,9.648112250502129e-05,0,0,0
380,2,0.00368541,0.00648051,0.0125803,0.001,0,300.19896531151505,6,8.84410505328424e-05,0,0,0
381,2,0.0034757,0.0142895,0.000851078,0.001,0,300.9413523361054,4,5.220691320248253e-05,1,0,0
382,2,0.0131829,0.00249219,0.0143918,0.001,0,300.05767627297257,4,2.2048435765101886e-05,0,1,0
383,2,0.00318155,0.0014035,0.0139873,0.001,1,300.1113181066259,6,0.00015905136413878608,0,0,0
384,2,0.00906508,0.00223346,0.00795407,0.001,1,300.5101695462159,5,7.281892908846448e-05,0,0,0
385,2,0.000803853,0.00855083,0.0115832,0.001,0,300.2670049935892,8,0.00010187626749804968,0,0,0
386,2,0.00248374,0.0151863,0.00540234,0.001,0,300.59659596778096,5,8.077731423865353e-05,0,0,0
387,2,0.0097276,0.00238535,0.00987972,0.001,0,300.3456672895643,6,7.868536047907597e-05,0,0,0
388,2,0.0115477,0.00659241,0.00495397,0.001,0,300.6906236940116,4,5.568053683416978e-05,0,0,0
389,2,0.00703731,0.00147038,0.0130426,0.001,0,300.1072464420936,6,7.735194669134437e-05,0,0,0
390,2,0.00098502,0.0053282,0.0111163,0.001,1,300.2740876166379,6,9.158452509634588e-05,0,0,0
391,2,0.003511,0.015171,0.0131598,0.001,0,300.1505349166055,6,9.381123005386477e-05,0,0,0
392,2,0.00872676,0.0148175,0.0113207,0.001,0,300.2322109528656,3,1.85036545216677e-05,0,0,0
393,2,0.00240649,0.00685607,0.00344709,0.001,0,300.760580081068,5,4.2817399067131046e-05,0,0,0
394,2,0.0141476,0.0130014,0.00491582,0.001,0,300.6539854130202,8,0.00010424949749088247,0,0,0
395,2,0.0103426,0.00140231,0.0128859,0.001,0,300.18659751043765,8,0.00013868248648951447,0,0,0
396,2,0.00198955,0.0125949,0.00943874,0.001,0,300.39996083798997,6,3.880257260834556e-05,0,0,0
397,2,0.0102956,0.00903363,0.0124232,0.001,0,300.169892341975,5,4.036715887161471e-05,0,0,0
398,2,0.00125962,0.014085,0.00337117,0.001,0,300.760089689164,5,9.983340457860082e-05,0,0,0
399,2,0.0136293,0.0151931,0.000883264,0.001,0,300.9575012770242,4,4.125083410921238e-05,1,0,0
400,2,0.00349408,0.00984074,0.0121777,0.001,0,300.22049272762064,7,7.506762807966441e-05,0,0,0
401,3,0.00286447,0.009734,0.0011025,0.00125,0,300.9128377695426,4,8.396998003209235e-05,1,0,0
402,3,0.00864119,0.00172406,0.011622,0.00125,0,300.22074609106073,8,0.00011853882477054621,0,0,0
403,3,0.0142043,0.00878106,0.00656703,0.00125,0,300.5639345190367,6,0.00015864981832935398,0,0,0
404,3,0.0106021,0.0130877,0.00764289,0.00125,0,300.48198350255,9,9.432264780350231e-05,0,0,0
405,3,0.00255816,0.00114621,0.00710047,0.00125,1,300.5183603662052,11,0.00027887021132726,0,0,1
406,3,0.0138166,0.0150889,0.00444539,0.00125,0,300.66373738435,7,0.0001475823741055283,0,0,0
407,3,0.000265837,0.00514675,0.0032108,0.00125,1,300.7660677878646,7,0.00011577854703506379,0,0,0
408,3,0.000596411,0.0117735,0.00480197,0.00125,0,300.68742349859093,6,6.157939520714465e-05,0,0,0
409,3,0.00487931,0.00937461,0.00280342,0.00125,0,300.787273688229,5,3.8064935147986574e-05,0,0,0
410,3,0.011736,0.00066532,0.00405254,0.00125,0,300.6936138025727,6,0.0001376576675947432,0,0,0
411,3,0.00389386,0.013466,0.00280387,0.00125,0,300.8164690362032,6,0.00012472464766964791,0,0,0
412,3,0.0125126,0.0140022,0.0137814,0.00125,0,300.1004620584205,6,5.971116890824755e-05,0,0,0
413,3,0.00959524,0.0147618,0.00155384,0.00125,0,300.86908985879546,8,0.00013602248810775538,0,0,0
414,3,0.0114087,0.0138141,0.00980987,0.00125,1,300.4003167309494,7,0.00013899934759330592,0,0,0
415,3,0.00423907,0.0107346,0.0139761,0.00125,0,300.130636941224,4,4.584651663185795e-05,0,0,0
416,3,0.0107363,0.00464063,0.0140857,0.00125,0,300.14369856553037,6,6.196609357887622e-05,0,0,0
417,3,0.000154844,0.00109198,0.0119181,0.00125,0,300.28845510584887,6,9.511451671351064e-05,0,0,0
418,3,0.00204686,0.00637336,0.00117652,0.00125,0,300.9361677246145,4,5.059377402644412e-05,1,0,0
419,3,0.0137165,0.00929045,0.00956968,0.00125,0,300.3789394959006,7,8.736699945540726e-05,0,0,0
420,3,0.00709482,0.0119501,0.0142682,0.00125,0,300.08222941774187,5,8.940859094652537e-05,0,1,0
421,3,0.00522698,0.0073251,0.0040587,0.00125,0,300.7095260813164,9,0.00017819116511419317,0,0,0
422,3,0.0068171,0.0116391,0.0119993,0.00125,0,300.23359686703805,8,0.00014503913723789771,0,0,0
423,3,0.0149669,0.0129066,0.00285924,0.00125,0,300.78155243145386,7,9.844025440249987e-05,0,0,0
424,3,0.0119203,0.00429212,0.00786969,0.00125,0,300.48591419857695,7,9.666411626017516e-05,0,0,0
425,3,0.00527292,0.00713916,0.00961492,0.00125,1,300.3603110279819,6,0.00021020595671297283,0,0,0
426,3,0.00332749,0.00282902,0.0123916,0.00125,1,300.1357012000438,7,0.00021760044517973317,0,0,1
427,3,0.0106172,0.0061586,0.00884653,0.00125,0,300.41231976052154,9,0.00012783915940858942,0,0,0
428,3,0.010236,0.00840283,0.00599713,0.00125,0,300.6399138280934,7,0.00013163190381871678,0,0,0
429,3,0.00787271,0.0090787,0.0125727,0.00125,0,300.1869461011289,8,0.0001452114669177881,0,0,0
430,3,0.012392,0.0035215,0.0102817,0.00125,1,300.3635493384459,8,0.00028261828584235326,0,0,0
431,3,0.000478223,0.0143084,0.00535659,0.00125,0,300.6131318158033,8,0.00012094115465994734,0,0,0
432,3,0.00300831,0.00642562,0.010603,0.00125,0,300.31258445188087,7,0.0001100021864495581,0,0,0
433,3,0.00488582,0.00666235,0.00631211,0.00125,1,300.5808989386252,7,0.0002175489701568132,0,0,0
434,3,0.0140576,0.00533103,0.00758861,0.00125,0,300.49516031526457,6,0.00011366452728887566,0,0,0
435,3,0.00352808,0.00641109,0.00817625,0.00125,0,300.4627848037544,10,0.00023824382896173375,0,0,0
436,3,0.00541196,0.00333014,0.00665278,0.00125,0,300.56952548928575,7,9.998932028815886e-05,0,0,0
437,3,0.0128722,0.0100815,0.00515816,0.00125,0,300.6775301690909,7,0.0001127592513394558,0,0,0
438,3,0.00676824,0.0091283,0.00445074,0.00125,0,300.70173236982816,10,0.00013108382209498764,0,0,0
439,3,0.00150798,0.00130126,0.00109445,0.00125,1,300.98168051175077,6,0.00016155981510224091,1,0,1
440,3,0.00404456,0.00864856,0.00752236,0.00125,0,300.50901925583383,8,9.997120141572062e-05,0,0,0
441,3,0.00647566,0.00104766,0.0108102,0.00125,0,300.2671329159498,7,0.00011613383065606929,0,0,0
442,3,0.00358582,0.0112819,0.0101736,0.00125,0,300.36955442465097,11,0.00011762109921556272,0,0,0
443,3,0.0137968,0.00708503,0.0105313,0.00125,0,300.33947295253614,9,0.00011501023121914194,0,0,0
444,3,0.00730094,0.00931706,0.010022,0.00125,0,300.38333634561803,4,3.337582556538606e-05,0,0,0
445,3,0.0114463,0.00207711,0.00861686,0.00125,1,300.4047494073162,6,0.0002715789284062219,0,0,0
446,3,0.009053,0.0079031,0.0109555,0.00125,0,300.30850329680044,8,0.00014949873040632746,0,0,0
447,3,0.00308504,0.00529079,0.0142464,0.00125,0,300.0848490723017,7,9.57814754787306e-05,0,1,0
448,3,0.0113986,0.00787863,0.0104791,0.00125,0,300.31459201463963,6,5.056179379284554e-05,0,0,0
449,3,0.00358764,0.0043882,0.00196482,0.00125,0,300.87499408713484,8,0.00014971612813746444,0,0,0
450,3,0.0078991,0.0141693,0.0141394,0.00125,0,300.0768211573807,6,2.54923476203138e-05,0,1,0
451,3,0.00151112,0.00661975,0.013202,0.00125,0,300.1810358153169,7,0.00013359681359087041,0,0,0
452,3,0.00185793,0.0139856,0.00720806,0.00125,0,300.51073785628915,8,0.00011784551249627591,0,0,0
453,3,0.0103195,0.0129423,0.0135931,0.00125,0,300.0913042560629,5,6.185597237663686e-05,0,0,0
454,3,0.000778643,0.0044607,0.0142257,0.00125,0,300.05823409818635,4,4.2207767349264965e-05,0,1,0
455,3,0.0150834,0.00832007,0.0133538,0.00125,0,300.16865233563055,7,7.83544126049762e-05,0,0,0
456,3,0.00429788,0.00460278,0.00953474,0.00125,0,300.3503934925472,5,7.44492252426969e-05,0,0,0
457,3,0.00358932,0.0124559,0.00693932,0.00125,0,300.56690481847875,9,0.00010770662479082615,0,0,0
458,3,0.0124797,0.00120012,0.0124975,0.00125,0,300.2203934903071,6,0.0001068276619538935,0,0,0
459,3,0.0055355,0.000255031,0.0029715,0.00125,0,300.7710689936631,4,2.5265458978150072e-05,0,0,0
460,3,0.0118559,0.00265954,0.0028569,0.00125,0,300.81533824158373,10,0.00018122151954680086,0,0,0
461,3,0.002976,0.010311,0.00605346,0.00125,0,300.58676294591,7,7.7964310384625e-05,0,0,0
462,3,0.00794846,0.0153104,0.00326511,0.00125,0,300.7786985794903,9,0.00016208265167498874,0,0,0
463,3,0.00940419,0.00919532,0.00201588,0.00125,0,300.826474718431,8,0.00012185692289114981,0,0,0
464,3,0.0120431,0.0125817,0.0117104,0.00125,0,300.31590508846824,6,0.0001161227334354796,0,0,0
465,3,0.00966264,0.00154015,0.00253213,0.00125,0,300.8218538675309,8,0.00012880944097006232,0,0,0
466,3,0.008276,0.00645263,0.00919447,0.00125,0,300.39296152468165,6,9.39892073632746e-05,0,0,0
467,3,0.00259572,0.0131113,0.00478786,0.00125,0,300.6880986422982,7,9.398907160889625e-05,0,0,0
468,3,0.00542242,0.0116958,0.00257056,0.00125,0,300.8251746305909,9,0.00019209615507977687,0,0,0
469,3,0.00232622,0.00341988,0.00624313,0.00125,0,300.5707845117239,9,9.18593016033774e-05,0,0,0
470,3,0.0134051,0.00505072,0.0118767,0.00125,0,300.2516977355631,9,0.0002052025780821626,0,0,0
471,3,0.00988032,0.00569896,0.0111818,0.00125,1,300.27090805033055,7,0.0001826436814579315,0,0,0
472,3,0.000727052,0.00813109,0.00273617,0.00125,0,300.8217952226109,6,0.0001402667590203752,0,0,0
473,3,0.0018216,0.0105733,0.00310661,0.00125,0,300.7555025767914,7,0.00010714451290023906,0,0,0
474,3,0.0132164,0.00464896,0.0142442,0.00125,0,300.0946053962424,6,9.068551749867514e-05,0,1,0
475,3,0.00547061,0.00220868,0.00452783,0.00125,0,300.6901265599423,9,0.0001565115653040043,0,0,0
476,3,0.00417548,0.00707696,0.00185079,0.00125,0,300.85990449140525,4,7.032126013245306e-05,0,0,0
477,3,0.012717,0.00497249,0.00564253,0.00125,0,300.61104501813224,11,0.00017866945928916788,0,0,0
478,3,0.00390924,0.00208158,0.00278571,0.00125,0,300.8367549594941,6,0.0001444279239587553,0,0,0
479,3,0.0119641,0.0066168,0.0141512,0.00125,0,300.11039795113396,5,9.953378814206695e-05,0,1,0
480,3,0.00132069,0.000897655,0.00340791,0.00125,0,300.8295804957422,5,0.0001937268909336496,0,0,1
481,3,0.0110828,0.010023,0.0142771,0.00125,0,300.06515964535356,7,0.00010537857380281644,0,1,0
482,3,0.00760919,0.0117553,0.00983223,0.00125,0,300.37067375627214,7,0.00015324356063563209,0,0,0
483,3,0.0147465,0.00741987,0.00833856,0.00125,0,300.4294128354261,8,0.0001403571419612061,0,0,0
484,3,0.00126161,0.0116434,0.00723613,0.00125,0,300.51354301062594,6,4.391641165629006e-05,0,0,0
485,3,0.0148598,0.00183155,0.00485025,0.00125,0,300.6369463275911,7,7.927517519273867e-05,0,0,0
486,3,0.0041845,0.000270788,0.0112352,0.00125,0,300.2350482434998,8,0.00017423929894704534,0,0,0
487,3,0.00757262,0.0105256,0.00773959,0.00125,0,300.4719644448751,5,4.6282686298668356e-05,0,0,0
488,3,0.00670747,0.00583542,0.00290594,0.00125,0,300.81207270253026,8,0.0001326634085699892,0,0,0
489,3,0.0108315,0.00063707,0.00626549,0.00125,0,300.56147077201786,9,0.00017353837699740618,0,0,0
490,3,0.000256757,0.00786836,0.00497188,0.00125,0,300.66649978786097,10,0.00015320769132296473,0,0,0
491,3,0.0137817,0.00307043,0.00676854,0.00125,0,300.5213438568098,6,9.201804800117095e-05,0,0,0
492,3,0.0151889,0.00300748,0.00131104,0.00125,0,300.95506268953454,7,5.2961552615469074e-05,0,0,0
493,3,0.0118046,0.0110655,0.00245696,0.00125,0,300.8190840569945,8,9.058239590863355e-05,0,0,0
494,3,0.00899819,0.00313438,0.00595921,0.00125,0,300.60692932923905,9,0.00012890846206471172,0,0,0
495,3,0.00776734,0.000944439,0.00111534,0.00125,0,300.9080081372781,5,8.159747947160954e-05,1,0,0
496,3,0.0145161,0.00101532,0.00961945,0.00125,0,300.41852041484805,5,3.256328023692634e-05,0,0,0
497,3,0.0132851,0.00466757,0.0026714,0.00125,0,300.8340349707983,8,0.00011393897920853836,0,0,0
498,3,0.00817881,0.00822097,0.00753351,0.00125,0,300.50353601855335,7,0.00012762420905771286,0,0,0
499,3,0.0112204,0.00325932,0.00515858,0.00125,0,300.66000681702457,6,6.79915634388198e-05,0,0,0
500,3,0.00687735,0.0143408,0.00513623,0.00125,0,300.6494618682639,7,0.00011378357885844274,0,0,0
